seq,name/first,name/last,age,zip,dollar
7864,Louis,Reid,43,86820,$3717.89
7865,Frank,Grant,58,27270,$5868.68
7866,Raymond,Barnett,25,71941,$7008.57
7867,Ollie,Greene,35,60113,$7124.05
7868,Bobby,Montgomery,30,52913,$2364.52
7869,Troy,Robbins,53,85707,$4992.81
7870,Gabriel,Christensen,22,49191,$3048.09
7871,Curtis,Weber,43,82597,$5306.43
7872,Trevor,Welch,45,35493,$270.20
7873,Minnie,Wolfe,43,92509,$2247.55
7874,Rosetta,Hansen,59,50711,$5506.91
7875,Francis,Huff,38,18741,$2824.81
7876,Warren,Lane,39,66350,$3699.38
7877,Owen,Burgess,29,46963,$5942.37
7878,Don,Bryant,64,21599,$8299.83
7879,Harry,Gomez,36,85680,$4669.74
7880,Effie,Barrett,63,42365,$536.80
7881,Edith,Ballard,48,67026,$2849.02
7882,Samuel,Horton,49,08451,$6620.18
7883,Erik,Cross,47,52192,$2860.08
7884,Edna,Cook,39,10501,$4483.31
7885,Mathilda,Gordon,52,72095,$8905.58
7886,Mike,Woods,39,82631,$1450.31
7887,Fanny,Hogan,54,95944,$577.21
7888,Wayne,Colon,64,29384,$9279.64
7889,Chad,Washington,29,00620,$2041.51
7890,Cameron,Singleton,45,27355,$7130.89
7891,Leona,Morgan,29,36953,$8534.37
7892,Lou,Sandoval,25,00029,$705.79
7893,Georgia,Harmon,63,78720,$5969.49
7894,Nicholas,McGee,18,07132,$9150.85
7895,Paul,Goodman,60,50300,$7053.90
7896,Keith,Austin,29,21267,$9949.87
7897,Alexander,White,57,29343,$4737.92
7898,George,Ball,22,87874,$134.72
7899,Julian,Woods,41,35241,$2385.84
7900,Anthony,Luna,33,66425,$7782.10
7901,Rachel,Hodges,59,87488,$4244.79
7902,Viola,Walker,19,78664,$3018.74
7903,Hallie,Cain,39,78997,$5462.00
7904,Virginia,Murray,58,45342,$732.42
7905,Cora,West,18,83444,$4924.62
7906,Milton,Mack,19,75057,$7021.20
7907,Dollie,Greer,18,60746,$7402.87
7908,Cameron,Tate,40,64825,$7815.85
7909,Andrew,Valdez,18,67345,$6663.57
7910,Manuel,Vargas,21,95026,$7965.74
7911,Virgie,Woods,40,79033,$3021.20
7912,Jorge,Hopkins,36,13886,$8687.94
7913,Jerry,Green,28,15262,$2116.31
7914,Mae,Stevenson,50,36041,$1406.62
7915,Gabriel,Patton,19,67974,$9109.92
7916,Jason,Marsh,46,24216,$3072.97
7917,Gordon,Hall,40,66689,$6558.58
7918,John,Sherman,27,42184,$2055.04
7919,Alma,Baker,36,47792,$8188.50
7920,Phoebe,Campbell,60,97516,$1984.13
7921,Nettie,Baldwin,39,77139,$1597.44
7922,Ella,Daniel,53,69334,$9476.78
7923,Terry,Cummings,19,19114,$93.97
7924,Steven,Guerrero,36,93138,$2016.81
7925,Roy,Kelley,59,03496,$6976.40
7926,Loretta,Huff,38,05891,$968.60
7927,Eugenia,Ingram,29,65075,$2421.02
7928,Leon,Cain,40,34393,$5678.77
7929,Fanny,Reed,51,56171,$9681.51
7930,Alexander,Massey,29,17641,$5251.06
7931,Seth,Cohen,43,24824,$3364.50
7932,Louisa,Wong,54,03812,$1948.65
7933,Randy,Silva,22,67075,$833.86
7934,Mina,Clayton,61,46887,$5419.83
7935,Delia,Myers,19,60079,$1088.20
7936,Todd,Holt,56,46847,$993.23
7937,Estelle,Caldwell,51,68483,$7907.71
7938,Gertrude,Armstrong,61,71089,$6290.40
7939,Stella,Walsh,29,98416,$105.91
7940,Billy,Miller,24,51140,$6663.41
7941,Claudia,McBride,55,80040,$5976.45
7942,Rosetta,Floyd,46,15650,$1243.04
7943,Shane,Robertson,54,20094,$3278.89
7944,Jim,Brooks,26,24862,$2236.09
7945,Sadie,Rhodes,28,82145,$1452.95
7946,Manuel,Richardson,54,44864,$9451.46
7947,Troy,Malone,19,96927,$1830.85
7948,Georgia,King,36,01951,$4281.14
7949,Fannie,Barber,33,97251,$4261.49
7950,Etta,Nelson,57,34452,$4509.10
7951,Sophie,Webb,36,53802,$6920.21
7952,Jessie,Little,61,91110,$619.67
7953,Lenora,Morgan,62,96147,$3898.06
7954,Adelaide,Gray,37,04900,$125.68
7955,Christopher,Cross,35,25887,$1979.69
7956,Marion,Neal,37,80700,$3723.98
7957,Kyle,Barber,62,80785,$3748.14
7958,Jonathan,Gibbs,53,11905,$6199.05
7959,Sophie,Jefferson,42,03298,$2653.56
7960,Georgie,Hardy,47,26001,$7774.24
7961,Eddie,Gardner,48,57240,$8418.16
7962,Amy,Lawson,35,54226,$612.87
7963,Harry,Moss,40,27833,$8045.71
7964,Sallie,Hughes,47,78467,$2348.12
7965,Nannie,Guerrero,39,18648,$2427.31
7966,Louis,Rogers,22,58700,$1242.02
7967,Susie,Holloway,37,48918,$1525.47
7968,Martha,Hudson,55,00579,$4201.13
7969,Mike,Baldwin,41,46695,$9315.91
7970,Maria,Larson,19,73436,$3376.75
7971,Jeffery,Mendoza,63,39005,$6458.85
7972,Roy,Webb,54,71277,$5287.23
7973,Eva,Torres,64,61706,$7604.04
7974,Violet,Becker,48,00962,$5378.08
7975,Arthur,Chandler,30,96790,$2202.31
7976,Justin,Dawson,51,61181,$4092.35
7977,Leila,Jackson,59,14420,$1736.52
7978,Claudia,Terry,56,23091,$9095.01
7979,Catherine,Nichols,40,72629,$4866.22
7980,Ruth,Holland,35,07008,$9476.08
7981,Cameron,Moran,64,05887,$1420.01
7982,Essie,Steele,48,35930,$9405.57
7983,Lottie,Gill,44,21659,$2153.19
7984,Julia,Murphy,46,77999,$8730.85
7985,Lee,McGee,34,54502,$8187.22
7986,Emma,Schneider,54,52116,$6619.63
7987,Jeremiah,Wolfe,41,34815,$7406.22
7988,Rebecca,Hughes,38,35264,$7936.13
7989,Travis,Powers,45,30770,$7529.50
7990,Terry,Mack,35,41815,$2056.86
7991,Franklin,Morales,43,42739,$7352.70
7992,Connor,Francis,47,28457,$4281.38
7993,Alvin,Webb,49,98521,$5560.34
7994,Vincent,Little,36,43632,$1402.27
7995,Esther,Turner,21,28965,$1885.76
7996,Travis,Ryan,46,71501,$6271.11
7997,Kenneth,Blair,25,14763,$1951.74
7998,Ella,Gross,45,80745,$8118.04
7999,Chester,Chapman,38,33279,$7099.91
8000,Jeffrey,Watts,61,57653,$4289.88
8001,Emilie,Miles,61,26116,$2638.54
8002,Rosalie,Fuller,39,15460,$1207.52
8003,Dollie,Wolfe,51,08890,$7137.04
8004,Estelle,McCarthy,24,91386,$8320.12
8005,Lewis,Reid,25,37592,$3324.24
8006,Francis,Brooks,53,40685,$5008.87
8007,Luella,Hampton,35,59752,$1190.74
8008,Grace,Willis,25,18401,$3432.46
8009,Alfred,George,19,40200,$6617.29
8010,Leroy,Lloyd,53,46695,$4069.26
8011,Keith,Dunn,27,83982,$8222.85
8012,Gordon,Jennings,36,54865,$2602.97
8013,Celia,Baldwin,62,89929,$7953.24
8014,Alta,Bowman,33,53797,$2585.54
8015,Leroy,Austin,36,57902,$6329.27
8016,Lula,Dunn,55,11687,$2843.52
8017,Hallie,McGuire,54,93740,$4381.78
8018,Donald,Abbott,64,54338,$9269.67
8019,Lenora,Hanson,42,40613,$5005.52
8020,Betty,Huff,18,22473,$4769.05
8021,Lura,Davidson,44,16917,$748.89
8022,Kate,Henry,36,81569,$3479.71
8023,Alberta,Bush,33,94255,$8546.80
8024,Minerva,Romero,21,68445,$8697.29
8025,Jeremy,Robbins,61,91311,$9987.66
8026,Elijah,Marsh,28,56760,$3463.87
8027,Rosa,Ballard,44,25335,$13.14
8028,Jeremiah,Fleming,50,39313,$9611.81
8029,Roy,Drake,27,70153,$8240.95
8030,Patrick,Wade,37,04876,$6481.55
8031,Tillie,McCoy,58,99642,$416.67
8032,Gertrude,Schultz,43,93378,$4754.17
8033,Jack,Kelly,31,91754,$8047.52
8034,Willie,Watkins,44,12819,$6894.88
8035,Lottie,Rivera,62,96483,$9297.76
8036,Grace,Davidson,33,21720,$6964.59
8037,Curtis,Austin,33,95364,$6923.07
8038,Bettie,Conner,56,54458,$3333.21
8039,Alex,Gardner,57,33136,$9413.27
8040,Rodney,Flores,26,72113,$6447.72
8041,Shawn,Shelton,46,55318,$4731.71
8042,Leon,Campbell,45,66174,$4315.08
8043,Isabelle,Briggs,37,65676,$1544.63
8044,Justin,Silva,44,79382,$7443.04
8045,Josephine,Perkins,42,59143,$9051.78
8046,Alberta,Wilkins,60,15783,$8371.23
8047,Katherine,Smith,45,28395,$7320.27
8048,Kathryn,Bennett,54,53904,$738.34
8049,Esther,Barber,49,61674,$1025.03
8050,Stella,Gomez,36,84120,$5040.34
8051,Leo,Hernandez,30,36769,$1856.63
8052,Leon,Frank,36,72443,$8362.05
8053,Ina,Burton,22,44614,$2615.31
8054,Stella,Nash,60,90721,$296.16
8055,Hester,Cook,56,37245,$442.23
8056,Walter,Higgins,24,75319,$8119.53
8057,Justin,Herrera,18,98079,$1757.94
8058,Lulu,Duncan,27,89190,$4886.71
8059,Eula,Ray,21,00581,$2122.91
8060,Allen,Pearson,59,30729,$5009.01
8061,Michael,Kelly,44,47130,$8372.11
8062,Gabriel,Owens,32,09656,$9995.05
8063,Shane,Simpson,58,14145,$9267.54
8064,Clayton,Ramos,30,47650,$7588.10
8065,Frances,Hampton,47,77835,$1611.34
8066,Daisy,Guerrero,54,54279,$1668.35
8067,Josephine,Holt,29,67200,$5686.17
8068,Cody,Patrick,26,65256,$4253.77
8069,Leah,Haynes,61,36591,$8926.99
8070,Katherine,Kim,53,25340,$629.76
8071,Mable,Matthews,49,28789,$8402.05
8072,Wayne,Fitzgerald,28,86622,$818.98
8073,Henry,Carson,53,13018,$7518.66
8074,Minnie,Dean,39,04739,$9328.31
8075,Ida,Lawrence,19,52024,$589.96
8076,Curtis,Kim,61,78420,$1800.05
8077,Linnie,Lawrence,38,50043,$1234.43
8078,Ada,Norris,52,35754,$7458.08
8079,Mark,Sanders,58,51807,$4307.98
8080,Ola,Nichols,41,70949,$3946.61
8081,Jerome,Johnston,45,95675,$3362.67
8082,Eliza,Green,47,63683,$5138.84
8083,Lucy,Marshall,49,26182,$740.92
8084,Willie,Maxwell,61,38106,$8556.65
8085,Glen,Pope,42,87753,$384.36
8086,Elmer,Brown,45,89437,$9155.07
8087,Luis,Moreno,29,55493,$2225.21
8088,Isabelle,Terry,41,81286,$8819.06
8089,Logan,Wolfe,44,87034,$4568.52
8090,Jose,Bridges,26,25732,$2477.22
8091,Iva,Weber,34,86062,$325.04
8092,Shane,Mason,18,55641,$4096.09
8093,Lucinda,Scott,39,42142,$6707.12
8094,Bess,Tyler,22,73316,$8418.72
8095,Nell,Miles,53,78174,$2394.10
8096,Chester,Romero,44,47866,$5520.43
8097,Benjamin,Mann,65,37759,$888.12
8098,Augusta,Vaughn,45,11848,$2409.56
8099,Olive,Delgado,65,73243,$7231.00
8100,Patrick,Sims,23,76676,$8343.14
8101,Emma,Owens,58,75109,$2147.84
8102,Ivan,Fitzgerald,20,74729,$9840.54
8103,Rose,Thompson,44,43255,$2786.82
8104,Milton,Knight,23,70269,$182.51
8105,Tommy,Lucas,53,60563,$6546.57
8106,Lou,Schmidt,25,60468,$933.38
8107,Alfred,Daniel,44,94919,$6453.11
8108,Rebecca,Spencer,21,22280,$820.63
8109,Marie,Cortez,29,92202,$6814.63
8110,Winnie,Gross,61,44152,$5625.84
8111,Bertie,Woods,29,99123,$6098.00
8112,Amanda,Maxwell,54,97545,$1538.41
8113,Charlotte,Hale,40,15152,$3349.80
8114,Gussie,Ramsey,57,04666,$7681.83
8115,Bruce,Baldwin,42,20208,$1208.52
8116,Chase,Banks,35,53912,$4153.06
8117,Travis,Fields,24,57884,$5373.79
8118,Joseph,Sanchez,50,19778,$5047.35
8119,Cordelia,Potter,25,30654,$8554.40
8120,Tyler,Jacobs,55,28602,$5639.61
8121,Dale,Potter,19,82853,$6478.11
8122,Duane,Carpenter,46,38516,$6878.05
8123,Ethel,Drake,41,00846,$6017.14
8124,Ray,Hansen,35,30526,$5569.54
8125,Cole,Brooks,46,86639,$5848.19
8126,Jimmy,Rowe,22,79595,$1054.31
8127,Luke,Burke,52,22664,$8648.29
8128,Jeffrey,Summers,52,36302,$9870.54
8129,Nathan,Evans,25,86252,$6604.88
8130,Ivan,Powers,52,33094,$69.68
8131,Hilda,Marshall,28,87735,$7114.19
8132,Minnie,Caldwell,29,01422,$9651.73
8133,Rosetta,Dennis,19,78759,$3161.44
8134,Pearl,Maldonado,60,49981,$6112.54
8135,Joseph,Lopez,53,80763,$3877.29
8136,Max,McKenzie,29,24602,$3546.47
8137,Mabelle,Price,33,36811,$5254.56
8138,Augusta,Simpson,35,92066,$6922.47
8139,Viola,Rowe,49,87368,$1567.38
8140,Jim,Richardson,51,79270,$7351.00
8141,Marguerite,Valdez,64,85467,$633.06
8142,Sophie,Hart,45,12210,$3326.69
8143,Connor,Buchanan,19,94543,$367.11
8144,Donald,Reid,48,20457,$8880.24
8145,Mittie,Wolfe,19,91406,$9570.79
8146,Cynthia,Keller,58,35860,$3722.32
8147,Sally,Hill,26,31775,$3875.50
8148,Rachel,Mendoza,50,47849,$8523.50
8149,Rosa,Allen,19,11500,$3634.47
8150,Eleanor,Murray,49,30632,$8422.64
8151,Cynthia,Burgess,25,47563,$5340.37
8152,Hallie,Duncan,51,62288,$2606.03
8153,Aiden,Taylor,43,86390,$9882.56
8154,Maggie,Harris,56,74599,$5616.91
8155,Leon,Ward,23,10283,$3027.37
8156,Mabel,Lucas,38,68212,$9285.56
8157,Marvin,Valdez,64,95823,$307.46
8158,Howard,Brooks,64,30105,$2908.63
8159,Ivan,Alexander,49,83085,$6847.23
8160,Agnes,Brock,48,56573,$6112.52
8161,Madge,McGee,37,84774,$6697.75
8162,Harriett,Sullivan,59,85903,$303.57
8163,Vera,Williamson,50,63815,$1047.81
8164,Rodney,Chavez,62,37453,$8044.16
8165,Paul,Carroll,46,00930,$5386.85
8166,Celia,Perez,25,90432,$3730.75
8167,Cecilia,Castro,55,81174,$6414.29
8168,Douglas,Joseph,58,21979,$5411.52
8169,Dean,Christensen,27,41613,$5356.06
8170,Cole,Jimenez,33,99359,$5611.29
8171,Luella,Gilbert,41,84258,$8366.63
8172,Howard,Berry,38,25256,$4392.85
8173,Gene,Obrien,46,38456,$8552.69
8174,Mario,Craig,29,15957,$1428.12
8175,Iva,Price,20,19486,$3456.54
8176,Travis,Hamilton,55,20099,$2914.66
8177,Christian,Jennings,53,86161,$8720.29
8178,Marian,Vasquez,38,55339,$4758.49
8179,Nathan,Cummings,39,46298,$1964.28
8180,Don,Cooper,62,85730,$7381.37
8181,Jay,Payne,22,64146,$8119.90
8182,Benjamin,Jefferson,29,36120,$3157.14
8183,Gabriel,Roberts,27,65196,$7659.40
8184,Christopher,Gonzales,19,24037,$6948.93
8185,Victoria,Logan,55,43098,$6062.45
8186,Stephen,Cain,65,82969,$6655.92
8187,Tony,Paul,47,20461,$9331.43
8188,Jerome,Hansen,19,72652,$4523.00
8189,Gordon,Silva,30,29094,$8593.15
8190,Virginia,Hopkins,53,21878,$7491.64
8191,Larry,Lynch,53,39130,$6680.28
8192,Mason,Stephens,56,29087,$1149.59
8193,Bobby,Collier,63,74872,$1404.77
8194,Francis,Vasquez,57,74988,$2942.85
8195,Steve,Graves,37,58431,$1656.18
8196,Curtis,Burton,24,28403,$7043.20
8197,Randy,Marshall,50,02408,$5530.29
8198,Larry,Cox,65,34016,$2881.58
8199,Lewis,Medina,60,61943,$7187.20
8200,Herbert,Hale,33,33873,$6396.30
8201,Adrian,Hansen,61,63506,$823.04
8202,Anne,Klein,33,56905,$3747.80
8203,Mark,Maldonado,33,72296,$5849.51
8204,Ina,Goodwin,59,83524,$6711.73
8205,Sadie,Sanders,61,49065,$3963.81
8206,Cole,Butler,60,02497,$2074.39
8207,Myrtie,Lawson,23,02630,$3585.88
8208,Vincent,Goodwin,29,12715,$4257.66
8209,Austin,Maldonado,64,69231,$37.53
8210,Rachel,Reed,29,15500,$5447.85
8211,Bess,Cross,61,94554,$2033.88
8212,Jose,Sanders,53,59317,$7132.78
8213,Rena,Wheeler,33,76279,$3092.23
8214,Daisy,Schwartz,44,00893,$85.93
8215,Lucille,Kennedy,23,34598,$1002.68
8216,Birdie,Moore,30,79861,$5947.68
8217,Kenneth,Sanders,37,54866,$7537.05
8218,Dale,Grant,35,96376,$4874.82
8219,Mario,Powell,50,08755,$6051.36
8220,Jerome,Fowler,43,94687,$448.59
8221,Daisy,Farmer,61,73786,$8082.00
8222,Amy,Buchanan,57,69590,$4056.59
8223,Cornelia,Crawford,49,39087,$8286.14
8224,Ernest,Conner,18,50992,$4456.93
8225,Stanley,Cox,46,15201,$9119.61
8226,Luke,Arnold,42,44399,$1217.25
8227,Randy,Schultz,25,96252,$99.41
8228,Patrick,Schultz,65,72534,$4114.01
8229,Sean,Hubbard,24,36516,$2976.41
8230,Eva,Sanchez,20,78333,$4625.65
8231,Margaret,Cook,42,80430,$9603.24
8232,Peter,Wheeler,52,53784,$6425.21
8233,Edward,Baker,18,95267,$8973.26
8234,Ray,Osborne,52,22773,$6308.54
8235,Patrick,Willis,29,47504,$2466.23
8236,Frances,Gonzalez,20,01276,$1877.54
8237,Thomas,Fernandez,31,28123,$6943.78
8238,Leila,Lawson,56,76755,$2426.57
8239,Corey,Cunningham,25,06106,$6372.84
8240,Craig,Delgado,18,72937,$7015.30
8241,Etta,Ramsey,38,27212,$8858.09
8242,Dora,Clarke,42,57580,$6159.58
8243,Katie,Turner,30,82006,$9710.86
8244,Bernice,Gonzales,63,68156,$4568.27
8245,Cynthia,Medina,35,22024,$8247.64
8246,Estella,Rhodes,21,59204,$5507.82
8247,Bernice,Garza,63,85932,$1088.41
8248,Matthew,Lamb,64,99439,$4202.78
8249,Manuel,Allen,49,52131,$3355.68
8250,Ray,Hammond,39,81461,$2068.52
8251,Winifred,Olson,33,45371,$7334.93
8252,Kevin,Simon,42,63796,$9316.59
8253,Ora,Wood,59,17389,$160.30
8254,Derrick,Bailey,63,98728,$3662.50
8255,Ada,Bush,30,46435,$7681.64
8256,Sophia,Ward,53,71939,$2672.47
8257,Alejandro,Rodriquez,40,79413,$5989.68
8258,Blanche,Paul,34,29212,$2764.84
8259,Cynthia,Cobb,34,00746,$4337.34
8260,Cecelia,Boone,48,31221,$8181.04
8261,Jose,Hale,54,71100,$7461.23
8262,Rosetta,Thompson,35,66010,$6395.65
8263,Eula,Morris,59,22839,$2765.22
8264,Brian,Carlson,45,66496,$9616.85
8265,Logan,Harrington,34,12512,$9661.39
8266,Adelaide,Freeman,19,66089,$3772.55
8267,Stella,Simmons,31,98853,$5858.19
8268,Landon,Harrington,23,52578,$3889.08
8269,Isabel,Lee,52,79113,$853.46
8270,Eleanor,Schmidt,34,53289,$6272.65
8271,Alice,Rodriguez,54,32769,$3976.82
8272,Ann,Brooks,29,75425,$6922.13
8273,Lee,Harper,46,43595,$4290.16
8274,Alex,Simon,31,89737,$4219.43
8275,Hettie,Norman,35,51601,$7120.44
8276,Clarence,Hampton,47,24427,$1778.90
8277,Duane,Shaw,37,70808,$7731.22
8278,Herman,Silva,42,40001,$5064.14
8279,Madge,Howell,58,77331,$6894.33
8280,Estella,Reeves,32,17041,$7796.57
8281,Don,Barnett,32,80341,$4896.45
8282,Louise,McDonald,49,14610,$4133.53
8283,Catherine,Hudson,25,31775,$1153.40
8284,Miguel,Klein,61,16961,$871.04
8285,Edwin,Matthews,25,81380,$4861.48
8286,Elnora,Klein,57,60643,$1596.56
8287,Alex,Lopez,46,76839,$2265.32
8288,Sophie,Roberts,54,42741,$3563.98
8289,Dollie,Webster,54,61490,$9108.29
8290,Louisa,Santiago,57,27965,$1204.13
8291,Alejandro,Newman,39,06037,$4669.45
8292,Gavin,Brock,40,29157,$6152.80
8293,Lester,Jacobs,56,04565,$6913.95
8294,Elmer,Gibson,38,23289,$4232.67
8295,Dustin,Silva,54,19973,$2996.02
8296,Della,Richards,43,27778,$2169.46
8297,Ernest,Reynolds,52,14499,$9854.58
8298,Chris,McBride,63,61523,$1595.48
8299,Emily,Arnold,39,48506,$6593.46
8300,Cole,Jordan,65,18005,$5547.99
8301,Henrietta,Rios,61,56702,$3709.03
8302,Luella,Horton,63,21985,$8242.37
8303,Maurice,Ramsey,56,75113,$2627.87
8304,Eugenia,Rose,29,91038,$9402.59
8305,Ella,Stokes,18,07795,$1139.76
8306,Dale,Webster,55,26798,$3326.28
8307,Dennis,Bradley,39,21620,$3484.50
8308,Jason,Wade,26,19719,$8608.63
8309,Lottie,White,29,69015,$5902.35
8310,Janie,Lawrence,58,77962,$6108.32
8311,Lucy,Lawrence,25,08224,$7996.42
8312,Adrian,Dawson,60,65725,$8239.04
8313,Elmer,Turner,51,23684,$924.69
8314,Rosalie,Thornton,26,13490,$2310.88
8315,Rebecca,Phillips,57,00906,$6807.04
8316,Bobby,Copeland,37,55231,$9361.27
8317,Lillie,Morales,62,42020,$7640.27
8318,Dominic,Moody,55,20119,$9077.06
8319,Mollie,Wright,65,76569,$519.45
8320,Maria,Owen,42,96522,$1447.79
8321,Lester,Rodriquez,32,55623,$8190.96
8322,Elizabeth,Norris,60,92369,$5588.54
8323,Edward,Glover,18,91725,$5816.44
8324,Eliza,Simon,44,34840,$2106.73
8325,Ada,Glover,62,46800,$3798.95
8326,Virginia,Todd,43,36994,$9630.05
8327,Gilbert,Fletcher,36,32277,$5859.79
8328,Oscar,Fox,57,15676,$5208.01
8329,Susie,Blair,34,90593,$6610.71
8330,Zachary,Walker,40,23620,$9867.99
8331,Alan,Spencer,33,75607,$8325.35
8332,Virgie,Jones,22,39198,$6886.21
8333,Barbara,Cohen,54,71608,$1288.53
8334,Norman,Fleming,26,16984,$8427.40
8335,Cynthia,Arnold,32,60801,$38.02
8336,Connor,Johnston,59,83151,$398.18
8337,Edgar,Tran,22,06408,$9427.36
8338,Anne,Kelley,65,39350,$5845.43
8339,Eva,Caldwell,38,43216,$8795.23
8340,Marc,Robinson,59,88151,$6957.71
8341,Birdie,McBride,56,68088,$2386.07
8342,Earl,Armstrong,40,91680,$5203.69
8343,Virgie,Bowman,27,72505,$6917.86
8344,Louise,Black,19,85580,$2931.19
8345,Pauline,Buchanan,28,19305,$9712.91
8346,Louis,Matthews,18,35711,$9142.25
8347,Lois,Reyes,36,63083,$3043.48
8348,Ivan,Bass,27,81278,$9631.25
8349,Kenneth,McDonald,38,19070,$2675.72
8350,Vera,Gilbert,57,31534,$6793.78
8351,Owen,Carr,42,88449,$2094.22
8352,Abbie,Hawkins,26,22612,$6816.97
8353,Joe,Moore,21,80708,$4998.76
8354,Peter,Morrison,51,21978,$2406.01
8355,Irene,Fletcher,23,37869,$8415.81
8356,Travis,Hanson,51,72534,$4835.18
8357,Ina,Ray,51,70694,$4280.18
8358,Dora,Foster,34,58485,$5236.30
8359,Jerry,Phillips,55,87604,$2008.26
8360,Raymond,Hansen,24,01257,$5337.67
8361,Anne,Collier,48,88329,$4405.13
8362,Barbara,Ward,55,85761,$7611.62
8363,Grace,Mullins,44,49956,$8632.19
8364,Johanna,Thomas,34,50812,$920.65
8365,Cameron,Parker,39,31827,$3169.24
8366,Kate,Page,57,02833,$1389.72
8367,Paul,Woods,48,85997,$168.78
8368,Lou,Hansen,49,41966,$219.67
8369,Lula,Baker,34,86923,$8179.94
8370,Roger,Page,39,01909,$9956.20
8371,Alvin,Roy,24,30248,$6861.80
8372,Dominic,Waters,48,76733,$303.24
8373,Edna,Wade,52,37363,$3272.83
8374,Bernice,Spencer,23,85783,$2413.99
8375,Evelyn,Cohen,26,83178,$7884.85
8376,Sarah,Wright,27,76217,$2536.70
8377,Inez,Grant,40,57615,$1509.74
8378,Oscar,Love,57,43623,$6762.38
8379,Nancy,Washington,40,55739,$2062.46
8380,Celia,Bush,48,80652,$6491.99
8381,Frances,Powers,19,54231,$9160.46
8382,Rosie,Baker,22,35848,$8005.97
8383,Florence,Todd,34,44319,$2916.03
8384,Nellie,Maxwell,51,49158,$7393.02
8385,Dean,Elliott,45,09088,$2119.39
8386,Zachary,Johnson,48,27733,$5969.58
8387,Myrtie,Walsh,65,91760,$4236.36
8388,Bessie,Rios,31,53082,$9777.20
8389,Duane,Newton,59,71726,$3031.40
8390,Gussie,Richardson,31,55140,$4867.89
8391,Henry,Boone,59,23777,$3437.02
8392,Gabriel,Cross,50,54612,$1113.37
8393,Myra,Rivera,62,05761,$7749.95
8394,Mattie,Tucker,63,19063,$9691.76
8395,Max,Cole,65,54023,$6160.97
8396,Wayne,Harrington,58,66070,$1917.37
8397,Allen,Burgess,44,15791,$6735.15
8398,Gordon,Munoz,28,66937,$7399.04
8399,Janie,Fox,42,44636,$194.59
8400,Bernice,Green,56,98966,$5341.56
8401,Rosalie,Vega,47,77325,$3715.86
8402,Zachary,McCarthy,33,43095,$480.30
8403,Ola,Rowe,62,76367,$5423.76
8404,Brian,Pearson,42,87475,$5572.40
8405,Nathaniel,Clayton,46,58404,$3861.86
8406,Lenora,Day,52,85229,$8402.77
8407,Eunice,Bennett,51,17285,$6476.40
8408,Polly,Miles,21,45065,$2218.30
8409,Joseph,Lane,24,18753,$8698.57
8410,Duane,Washington,60,61523,$5299.86
8411,Lenora,Sandoval,46,46738,$5459.11
8412,Oscar,Graham,31,58264,$5880.21
8413,Wayne,Osborne,45,74112,$3432.02
8414,Louis,Padilla,29,30613,$9703.30
8415,Jeffery,Hamilton,18,58114,$2304.93
8416,Phoebe,Pierce,23,95617,$6607.65
8417,Richard,Flowers,64,18009,$9417.22
8418,Marguerite,Higgins,39,68749,$6169.56
8419,Randall,Franklin,19,44155,$2037.36
8420,Fred,Stone,42,92824,$9589.16
8421,Edwin,Stewart,18,64977,$5264.66
8422,Sally,Mack,43,39525,$6801.68
8423,Henrietta,Burke,54,05866,$4183.13
8424,Victor,Mills,36,41597,$1742.50
8425,Ada,Hernandez,44,85799,$5812.87
8426,Helena,Glover,19,96641,$9622.65
8427,Lou,Luna,49,67952,$1550.45
8428,Rosie,Love,31,22712,$4494.25
8429,Ian,Little,39,18089,$2881.85
8430,Mattie,Wagner,45,14538,$8800.50
8431,Lucy,Duncan,57,37670,$232.97
8432,Lucinda,Fields,21,19627,$7650.01
8433,Trevor,Hughes,43,11926,$7024.06
8434,Myrtle,Clarke,46,28372,$5535.17
8435,Alta,Ball,19,80655,$8004.86
8436,Alberta,Nichols,32,06977,$2201.15
8437,Jose,May,52,37418,$3695.12
8438,Angel,Walsh,37,64379,$4684.06
8439,Jane,Tyler,25,05127,$5176.79
8440,Marguerite,Salazar,53,15857,$1308.07
8441,Manuel,Hart,47,63549,$4432.47
8442,Walter,Sherman,43,20980,$4070.43
8443,Alan,Payne,45,56386,$4892.55
8444,Kevin,Snyder,20,40375,$9492.69
8445,Lela,Garrett,58,06977,$6826.28
8446,Lucille,Lindsey,38,14955,$2332.91
8447,Leah,Stevens,38,83125,$7321.95
8448,Eliza,Gardner,55,62617,$6610.81
8449,Jesus,Adkins,64,08645,$359.98
8450,Winnie,Delgado,63,27110,$4132.80
8451,Nelle,Manning,60,46299,$682.55
8452,Pauline,Lindsey,57,68548,$7273.92
8453,Ella,Patrick,47,16095,$9789.62
8454,Henrietta,Pittman,61,49518,$5273.14
8455,Alex,Bradley,50,03875,$4638.56
8456,Julian,Bush,40,34764,$2116.04
8457,Lucille,Paul,31,45294,$7719.03
8458,Francis,Newton,41,79473,$247.67
